,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
13986,Q003438.5.2,n,60,,,,n,['𒐕'],𒐕,60,['complete'],0.0,NUMBER,,Q003438,5,2
13987,Q003438.5.3,ammati[a unit of length]N,KUŠ₃,ammati,ammatu,a unit of length,N,['𒌑'],𒌑,KUŠ₃,['complete'],0.0,,,Q003438,5,3
13988,Q003438.5.4,rabītu[large]AJ,GAL-tu₂,rabītu,rabû,large,AJ,"['𒃲', '𒌓']",𒃲𒌓,GAL-tu₂,"['complete', 'complete']",0.0,,,Q003438,5,4
13989,Q003438.5.5,pūtu[forehead//side]N$,pu-u₂-tu,pūtu,pūtu,side,N,"['𒁍', '𒌑', '𒌅']",𒁍𒌑𒌅,pu-u₂-tu,"['complete', 'complete', 'complete']",0.0,,,Q003438,5,5
13990,Q003438.5.6,mišihtu[measurement//dimension]N$mišihti,[mi-ših-ti,mišihti,mišihtu,dimension,N,"['𒈪', '𒋚', '𒋾']",𒈪𒋚𒋾,[mi-ših-ti],"['missing', 'missing', 'missing']",1.0,,,Q003438,5,6
13991,Q003438.5.7,qaqqaru[ground//(plot of) ground]N$qaqqariša,qaq-qa-ri-ša,qaqqariša,qaqqaru,(plot of) ground,N,"['𒆕', '𒋡', '𒊑', '𒊭']",𒆕𒋡𒊑𒊭,[qaq-qa-ri-ša],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003438,5,7
13992,Q003438.5.8,eli[over]PRP,UGU],eli,eli,over,PRP,['𒌋𒅗'],𒌋𒅗,[UGU],['missing'],1.0,,,Q003438,5,8
13993,Q003438.6.1,ēkallāti[palace]N,E₂.GAL.MEŠ,ēkallāti,ēkallu,palace,N,"['𒂍', '𒃲', '𒎌']",𒂍𒃲𒎌,E₂.GAL.MEŠ,"['complete', 'complete', 'complete']",0.0,,,Q003438,6,1
13994,Q003438.6.2,abbīya[ancestor]N,AD.MEŠ-[ia],abbīya,abu,ancestor,N,"['𒀜', '𒎌', '𒅀']",𒀜𒎌𒅀,AD.MEŠ-[ia],"['complete', 'complete', 'missing']",0.33,,,Q003438,6,2
13995,Q003438.6.3,mahrû[first//former]AJ$mahrāte,mah-ra-a-te,mahrāte,mahrû,former,AJ,"['𒈤', '𒊏', '𒀀', '𒋼']",𒈤𒊏𒀀𒋼,mah-ra-a-te,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003438,6,3
13996,Q003438.6.4,ultu[from]PRP,ul-tu,ultu,ištu,from,PRP,"['𒌌', '𒌅']",𒌌𒌅,ul-tu,"['complete', 'complete']",0.0,,,Q003438,6,4
13997,Q003438.6.5,libbi[interior]N,lib₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,,,Q003438,6,5
13998,Q003438.6.6,Diglat[Tigris]WN,{id₂}IDIGNA,IDiglat,Diglat,Tigris,WN,"['𒀀𒇉', '𒄘𒃼']",𒀀𒇉𒄘𒃼,{ID₂}IDIGNA,"['complete', 'complete']",0.0,,,Q003438,6,6
13999,Q003438.6.7,watāru[be(come) outsize//make bigger]V$ušātirma,u₂-<ša₂>-tir-ma,ušātirma,watāru,make bigger,V,"['𒌑', '𒃻', '𒌁', '𒈠']",𒌑𒃻𒌁𒈠,u₂-ša₂-tir-ma,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003438,6,7
14000,Q003438.6.8,ṣabātu[seize//take]V$aṣṣabata,aṣ-ṣa-ba-ta,aṣṣabata,ṣabātu,take,V,"['𒊍', '𒍝', '𒁀', '𒋫']",𒊍𒍝𒁀𒋫,aṣ-ṣa-ba-ta,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003438,6,8
14001,Q003438.6.9,u +.,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003438,6,9
