,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
10254,Q006329.4.5,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,4,5
10255,Q006329.4.6,u,[(...)],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,4,6
10256,Q006329.4.7,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,4,7
10257,Q006329.4.8,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,4,8
10258,Q006329.4.9,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,4,9
10259,Q006329.4.10,u,ma,,,,u,['𒈠'],𒈠,ma,['complete'],0.0,,,Q006329,4,10
10260,Q006329.5.1,muṣṣibu[one who increases]N$muṣṣib,⸢mu-ṣib,muṣṣib,muṣṣibu,one who increases,N,"['𒈬', '𒍦']",𒈬𒍦,⸢mu-ṣib⸣,"['damaged', 'damaged']",0.5,,,Q006329,5,1
10261,Q006329.5.2,šagigurrû[free-will offering]N$šagigurê,ŠA₃.IGI.GURU₆.MEŠ,šagigurê,šagigurrû,free-will offering,N,"['𒊮', '𒅆', '𒃸', '𒎌']",𒊮𒅆𒃸𒎌,⸢ŠA₃⸣.⸢IGI⸣.⸢GURU₆⸣.⸢MEŠ⸣,"['damaged', 'damaged', 'damaged', 'damaged']",0.5,,,Q006329,5,2
10262,Q006329.5.3,ana[for]PRP,a-na⸣,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a-na⸣,"['damaged', 'damaged']",0.5,,,Q006329,5,3
10263,Q006329.5.4,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,5,4
10264,Q006329.5.5,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,5,5
10265,Q006329.5.6,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,5,6
10266,Q006329.5.7,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,5,7
10267,Q006329.5.8,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,5,8
10268,Q006329.5.9,u,[x],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,5,9
10269,Q006329.5.10,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,5,10
10270,Q006329.5.11,u,[(...)],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,5,11
10271,Q006329.5.12,šurīnu[(divine) emblem]N$šurinnī,šu-ri-⸢in-ni⸣,šurinnī,šurīnu,(divine) emblem,N,"['𒋗', '𒊑', '𒅔', '𒉌']",𒋗𒊑𒅔𒉌,šu-ri-⸢in-ni⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,,,Q006329,5,12
10272,Q006329.6.1,zikaru[male]N,zi-ka-ru,zikaru,zikaru,male,N,"['𒍣', '𒅗', '𒊒']",𒍣𒅗𒊒,zi-ka-ru,"['complete', 'complete', 'complete']",0.0,,,Q006329,6,1
10273,Q006329.6.2,dannu[strong]AJ,dan-nu,dannu,dannu,strong,AJ,"['𒆗', '𒉡']",𒆗𒉡,dan-nu,"['complete', 'complete']",0.0,,,Q006329,6,2
10274,Q006329.6.3,nūr[light]N,nu-ur,nūr,nūru,light,N,"['𒉡', '𒌨']",𒉡𒌨,nu-ur,"['complete', 'complete']",0.0,,,Q006329,6,3
10275,Q006329.6.4,kiššat[totality]N,kiš-šat,kiššat,kiššatu,totality,N,"['𒆧', '𒆳']",𒆧𒆳,kiš-šat,"['complete', 'complete']",0.0,,,Q006329,6,4
10276,Q006329.6.5,nišīšu[people]N,UN.MEŠ-šu,nišīšu,nišu,people,N,"['𒌦', '𒎌', '𒋗']",𒌦𒎌𒋗,UN.MEŠ-šu,"['complete', 'complete', 'complete']",0.0,,,Q006329,6,5
10277,Q006329.6.6,etellu[pre-eminent]N$etel,⸢e-tel⸣,etel,etellu,pre-eminent one,N,"['𒂊', '𒌀']",𒂊𒌀,⸢e-tel⸣,"['damaged', 'damaged']",0.5,,,Q006329,6,6
10278,Q006329.6.7,u,[(...),,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,6,7
10279,Q006329.6.8,kalû[totaloity//all]N$kal,kal],kal,kalû,all,N,['𒆗'],𒆗,[kal],['missing'],1.0,,,Q006329,6,8
10280,Q006329.6.9,malkī[ruler]N,mal-⸢ki⸣,malkī,malku,ruler,N,"['𒂷', '𒆠']",𒂷𒆠,mal-⸢ki⸣,"['complete', 'damaged']",0.25,,,Q006329,6,9
10281,Q006329.6.10,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,6,10
10282,Q006329.6.11,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,6,11
10283,Q006329.6.12,u,ti,,,,u,['𒋾'],𒋾,ti,['complete'],0.0,,,Q006329,6,12
10284,Q006329.7.1,dāʾipu[one who pushes away]N$,da-i-pu,dāʾipu,dāʾipu,one who pushes away,N,"['𒁕', '𒄿', '𒁍']",𒁕𒄿𒁍,da-i-pu,"['complete', 'complete', 'complete']",0.0,,,Q006329,7,1
10285,Q006329.7.2,gērû[opponent//enemy]N$gārêšu,ga-re-e-šu,gārêšu,gērû,enemy,N,"['𒂵', '𒊑', '𒂊', '𒋗']",𒂵𒊑𒂊𒋗,ga-re-e-šu,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,7,2
10286,Q006329.7.3,eṭlu[manly one//young man]N'N$,GURUŠ,eṭlu,eṭlu,young man,N,['𒄨'],𒄨,GURUŠ,['complete'],0.0,,,Q006329,7,3
10287,Q006329.7.4,qardu[valiant]AJ,qar-du,qardu,qardu,valiant,AJ,"['𒃼', '𒁺']",𒃼𒁺,qar-du,"['complete', 'complete']",0.0,,,Q006329,7,4
10288,Q006329.7.5,sāpinu[flattener]N,sa-⸢pi-nu⸣,sāpinu,sāpinu,flattener,N,"['𒊓', '𒉿', '𒉡']",𒊓𒉿𒉡,sa-⸢pi-nu⸣,"['complete', 'damaged', 'damaged']",0.33,,,Q006329,7,5
10289,Q006329.7.6,u,[(...)],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,7,6
10290,Q006329.7.7,nakru[enemy]N$nakiri,na-ki-ri,nakiri,nakru,enemy,N,"['𒈾', '𒆠', '𒊑']",𒈾𒆠𒊑,na-ki-ri,"['complete', 'complete', 'complete']",0.0,,,Q006329,7,7
10291,Q006329.7.8,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,,Q006329,7,8
10292,Q006329.7.9,huršānu[mountain(s)]N$hursānī,hur-sa-⸢a-ni⸣,hursānī,huršānu,mountain(s),N,"['𒄯', '𒊓', '𒀀', '𒉌']",𒄯𒊓𒀀𒉌,hur-sa-⸢a-ni⸣,"['complete', 'complete', 'damaged', 'damaged']",0.25,,,Q006329,7,9
10293,Q006329.8.1,etguru[crossed over//interlocking]AJ$etgurūti,et-gu-ru-ti,etgurūti,etguru,interlocking,AJ,"['𒀉', '𒄖', '𒊒', '𒋾']",𒀉𒄖𒊒𒋾,et-gu-ru-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,8,1
10294,Q006329.8.2,kīma[like]PRP,ki-ma,kīma,kīma,like,PRP,"['𒆠', '𒈠']",𒆠𒈠,ki-ma,"['complete', 'complete']",0.0,,,Q006329,8,2
10295,Q006329.8.3,qû[flax//thread]N$qê,qe₂-e,qê,qû,thread,N,"['𒆠', '𒂊']",𒆠𒂊,qe₂-e,"['complete', 'complete']",0.0,,,Q006329,8,3
10296,Q006329.8.4,salātu[slit//slice through]V$usallituma,u₂-sal-li-tu-ma,usallituma,salātu,slice through,V,"['𒌑', '𒊩', '𒇷', '𒌅', '𒈠']",𒌑𒊩𒇷𒌅𒈠,u₂-sal-li-tu-ma,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,8,4
10297,Q006329.8.5,u,⸢u₂⸣-[...],,,,u,"['𒌑', 'x']",𒌑x,⸢u₂⸣-[x],"['damaged', 'missing']",0.75,,,Q006329,8,5
10298,Q006329.8.6,u,u₂,,,,u,['𒌑'],𒌑,u₂,['complete'],0.0,,,Q006329,8,6
10299,Q006329.8.7,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,8,7
10300,Q006329.8.8,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,8,8
10301,Q006329.8.9,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,8,9
10302,Q006329.8.10,"u +.+. .+. .+. , #none",x,,,,u,['x'],x,x,['complete'],0.0,,,Q006329,8,10
10303,Q006329.9.1,qurādu[hero//warrior]N$,qu-ra-[du,qurādu,qurādu,warrior,N,"['𒄣', '𒊏', '𒁺']",𒄣𒊏𒁺,qu-ra-[du],"['complete', 'complete', 'missing']",0.33,,,Q006329,9,1
10304,Q006329.9.2,u,...,,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,9,2
10305,Q006329.9.3,kanāšu[bow down//make bow down]V$ušaknišu,u₂-šak-ni-šu₂],ušaknišu,kanāšu,make bow down,V,"['𒌑', '𒊕', '𒉌', '𒋙']",𒌑𒊕𒉌𒋙,[u₂-šak-ni-šu₂],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q006329,9,3
10306,Q006329.10.1,šēpuššu[foot]N,še-pu-[uš-šu,šēpuššu,šēpu,foot,N,"['𒊺', '𒁍', '𒍑', '𒋗']",𒊺𒁍𒍑𒋗,še-pu-[uš-šu],"['complete', 'complete', 'missing', 'missing']",0.5,,,Q006329,10,1
10307,Q006329.10.2,u,...,,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,10,2
10308,Q006329.10.3,ina[in//with]PRP$,ina,ina,ina,with,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,Q006329,10,3
10309,Q006329.10.4,kakki[weapon]N,{giš}TUKUL],kakki,kakku,weapon,N,"['𒄑', '𒆪']",𒄑𒆪,{[GIŠ]}[TUKUL],"['missing', 'missing']",1.0,,,Q006329,10,4
10310,Q006329.11.1,maqātu[fall//cut down]V$ušamqitu,u₂-šam-[qi-tu,ušamqitu,maqātu,cut down,V,"['𒌑', '𒌑', '𒆥', '𒌅']",𒌑𒌑𒆥𒌅,u₂-šam-[qi-tu],"['complete', 'complete', 'missing', 'missing']",0.5,,,Q006329,11,1
10311,Q006329.11.2,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,11,2
10312,Q006329.12.1,mumtalku[deliberate//circumspect]AJ$muttalku,⸢mu⸣-ut-tal-[ku,muttalku,mumtalku,circumspect,AJ,"['𒈬', '𒌓', '𒊑', '𒆪']",𒈬𒌓𒊑𒆪,⸢mu⸣-ut-tal-[ku],"['damaged', 'complete', 'complete', 'missing']",0.38,,,Q006329,12,1
10313,Q006329.12.2,"u +.+. .+. .+. , #none",...],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,12,2
10314,Q006329.13.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,13,1
10315,Q006329.14.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,14,1
10316,Q006329.15.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,15,1
10317,Q006329.15.2,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,,Q006329,15,2
10318,Q006329.15.3,"u +.+. .+. .+. , #none",a-[...],,,,u,"['𒀀', 'x']",𒀀x,a-[x],"['complete', 'missing']",0.5,,,Q006329,15,3
10319,Q006329.16.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,16,1
10320,Q006329.16.2,našāqu[kiss//make kiss]V$ušaššiqa,u₂]-ša₂-aš₂-ši-qa,ušaššiqa,našāqu,make kiss,V,"['𒌑', '𒃻', '𒀾', '𒅆', '𒋡']",𒌑𒃻𒀾𒅆𒋡,[u₂]-ša₂-aš₂-ši-qa,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,,Q006329,16,2
10321,Q006329.17.1,šēpu[foot]N$šēpīšu,[GIR₃.II-šu,šēpīšu,šēpu,foot,N,"['𒄊', '𒅀', '𒋗']",𒄊𒅀𒋗,[GIR₃].[II-šu],"['missing', 'missing', 'missing']",1.0,,,Q006329,17,1
10322,Q006329.17.2,u,...,,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,17,2
10323,Q006329.17.3,šadû[mountain]N$šadê,ša₂]-de-e,šadê,šadû,mountain,N,"['𒃻', '𒁲', '𒂊']",𒃻𒁲𒂊,[ša₂]-de-e,"['missing', 'complete', 'complete']",0.33,,,Q006329,17,3
10324,Q006329.18.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,18,1
10325,Q006329.18.2,qabli[battle]N,qab-li,qabli,qablu,battle,N,"['𒃮', '𒇷']",𒃮𒇷,qab-li,"['complete', 'complete']",0.0,,,Q006329,18,2
10326,Q006329.19.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,19,1
10327,Q006329.19.2,eli[over]PRP,UGU,eli,eli,over,PRP,['𒌋𒅗'],𒌋𒅗,[UGU],['missing'],1.0,,,Q006329,19,2
10328,Q006329.19.3,gimru[totality//all]N$gimir,gi-mir,gimir,gimru,all,N,"['𒄀', '𒂇']",𒄀𒂇,[gi-mir],"['missing', 'missing']",1.0,,,Q006329,19,3
10329,Q006329.19.4,šarrāni[king]N,LUGAL.MEŠ,šarrāni,šarru,king,N,"['𒈗', '𒎌']",𒈗𒎌,[LUGAL].[MEŠ],"['missing', 'missing']",1.0,,,Q006329,19,4
10330,Q006329.19.5,āšib[one who sits]N,a]-šib,āšib,wāšibu,one who sits,N,"['𒀀', '𒈨']",𒀀𒈨,[a]-šib,"['missing', 'complete']",0.5,,,Q006329,19,5
10331,Q006329.19.6,parakku[dais]N$parakkī,BARA₂.MEŠ,parakkī,parakku,dais,N,"['𒁈', '𒎌']",𒁈𒎌,BARA₂.MEŠ,"['complete', 'complete']",0.0,,,Q006329,19,6
10332,Q006329.20.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,20,1
10333,Q006329.20.2,mumtalku[deliberate//circumspect]AJ$muttalki,mu]-ut-tal-ki,muttalki,mumtalku,circumspect,AJ,"['𒈬', '𒌓', '𒊑', '𒆠']",𒈬𒌓𒊑𒆠,[mu]-ut-tal-ki,"['missing', 'complete', 'complete', 'complete']",0.25,,,Q006329,20,2
10334,Q006329.21.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,21,1
10335,Q006329.21.2,ušumgallu[lion-dragon]N$ušumgallum,u₂]-šum₂-gal-lum,ušumgallum,ušumgallu,lion-dragon,N,"['𒌑', '𒋧', '𒃲', '𒈝']",𒌑𒋧𒃲𒈝,[u₂]-šum₂-gal-lum,"['missing', 'complete', 'complete', 'complete']",0.25,,,Q006329,21,2
10336,Q006329.22.1,ṣīru[exalted]AJ,[ṣi-i-ru,ṣīru,ṣīru,exalted,AJ,"['𒍢', '𒄿', '𒊒']",𒍢𒄿𒊒,[ṣi-i-ru],"['missing', 'missing', 'missing']",1.0,,,Q006329,22,1
10337,Q006329.22.2,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q006329,22,2
10338,Q006329.22.3,"dadmē[settlements]N +.+. .+. .+. , #none",da-ad₂-me,dadmē,dadmū,settlements,N,"['𒁕', '𒄉', '𒈨']",𒁕𒄉𒈨,da-ad₂-me,"['complete', 'complete', 'complete']",0.0,,,Q006329,22,3
10339,Q006329.23.1,ina[at]PRP,i-na,ina,ina,at,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,,Q006329,23,1
10340,Q006329.23.2,rēšu[head//beginning]N$rēš,SAG,rēš,rēšu,beginning,N,['𒊕'],𒊕,SAG,['complete'],0.0,,,Q006329,23,2
10341,Q006329.23.3,šarrūtiya[kingship]N,LUGAL-ti-ia,šarrūtiya,šarrūtu,kingship,N,"['𒈗', '𒋾', '𒅀']",𒈗𒋾𒅀,LUGAL-ti-ia,"['complete', 'complete', 'complete']",0.0,,,Q006329,23,3
10342,Q006329.23.4,ina[during]PRP,i-na,ina,ina,during,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,,Q006329,23,4
10343,Q006329.23.5,mahrê[first]AJ,mah-re-e,mahrê,mahrû,first,AJ,"['𒈤', '𒊑', '𒂊']",𒈤𒊑𒂊,mah-re-e,"['complete', 'complete', 'complete']",0.0,,,Q006329,23,5
10344,Q006329.23.6,palêya[regnal year]N,BALA-ia,palêya,palû,regnal year,N,"['𒁄', '𒅀']",𒁄𒅀,BALA-ia,"['complete', 'complete']",0.0,,,Q006329,23,6
10345,Q006329.23.7,ina[during]PRP,i-na,ina,ina,during,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,,Q006329,23,7
10346,Q006329.23.8,n,5,,,,n,['𒐊'],𒐊,5,['complete'],0.0,NUMBER,,Q006329,23,8
10347,Q006329.23.9,arhi[month]N,⸢ITI⸣,arhi,warhu,month,N,['𒌗'],𒌗,⸢ITI⸣,['damaged'],0.5,,,Q006329,23,9
10348,Q006329.24.1,ša[that//when]REL$,ša,ša,ša,when,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,Q006329,24,1
10349,Q006329.24.2,ina[in//on]PRP$,i-na,ina,ina,on,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,,Q006329,24,2
10350,Q006329.24.3,kussû[chair//throne]N$kussî,{giš}GU.ZA,kussî,kussû,throne,N,"['𒄑', '𒄖', '𒍝']",𒄑𒄖𒍝,{GIŠ}GU.ZA,"['complete', 'complete', 'complete']",0.0,,,Q006329,24,3
10351,Q006329.24.4,šarrūti[kingship]N,LUGAL-u₂-ti,šarrūti,šarrūtu,kingship,N,"['𒈗', '𒌑', '𒋾']",𒈗𒌑𒋾,LUGAL-u₂-ti,"['complete', 'complete', 'complete']",0.0,,,Q006329,24,4
10352,Q006329.24.5,rabîš[magnificently]AV,ra-biš,rabîš,rabîš,magnificently,AV,"['𒊏', '𒄫']",𒊏𒄫,ra-biš,"['complete', 'complete']",0.0,,,Q006329,24,5
10353,Q006329.24.6,ūšibu[sit]V,u₂-ši-bu,ūšibu,wašābu,sit,V,"['𒌑', '𒅆', '𒁍']",𒌑𒅆𒁍,u₂-ši-bu,"['complete', 'complete', 'complete']",0.0,,,Q006329,24,6
10354,Q006329.24.7,Aššur[1]DN,aš-šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,DN,,Q006329,24,7
10355,Q006329.24.8,bēlu[lord]N$bēlī,be-li₂,bēlī,bēlu,lord,N,"['𒁁', '𒉌']",𒁁𒉌,be-li₂,"['complete', 'complete']",0.0,,,Q006329,24,8
10356,Q006329.25.1,takālu[trust//entrust]V$utakkilannima,u₂-tak-kil-an-ni-ma,utakkilannima,takālu,entrust,V,"['𒌑', '𒋳', '𒆸', '𒀭', '𒉌', '𒈠']",𒌑𒋳𒆸𒀭𒉌𒈠,u₂-tak-kil-an-ni-ma,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,25,1
10357,Q006329.25.2,ana[to//against]PRP$,a-na,ana,ana,against,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,Q006329,25,2
10358,Q006329.25.3,Hamranu[]EN$Hamarani,{lu₂}ha-mar-a-ni,Hamarani,Hamranu,1,EN,"['𒇽', '𒄩', '𒈥', '𒀀', '𒉌']",𒇽𒄩𒈥𒀀𒉌,{LU₂}ha-mar-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,25,3
10359,Q006329.25.4,Luhuʾatu[]EN$,{lu₂}lu-hu-u₂-a-tu,Luhuʾatu,Luhuʾatu,1,EN,"['𒇽', '𒇻', '𒄷', '𒌑', '𒀀', '𒌅']",𒇽𒇻𒄷𒌑𒀀𒌅,{LU₂}lu-hu-u₂-a-tu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,25,4
10360,Q006329.26.1,Hatallu[]EN$Hatalli,{lu₂}ha-tal-li,Hatalli,Hatallu,1,EN,"['𒇽', '𒄩', '𒊑', '𒇷']",𒇽𒄩𒊑𒇷,{LU₂}ha-tal-li,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,26,1
10361,Q006329.26.2,Rubbu[]EN$Rubbi,{lu₂}ru-ub-bi,Rubbi,Rubbu,1,EN,"['𒇽', '𒊒', '𒌒', '𒁉']",𒇽𒊒𒌒𒁉,{LU₂}ru-ub-bi,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,26,2
10362,Q006329.26.3,Rapiqu[of Rapiqu]EN$Rapiqi,{lu₂}ra-pi-qi,Rapiqi,Rapiqu,of Rapiqu,EN,"['𒇽', '𒊏', '𒉿', '𒆥']",𒇽𒊏𒉿𒆥,{LU₂}ra-pi-qi,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,26,3
10363,Q006329.26.4,Hiranu[]EN$Hirani,{lu₂}hi-ra-a-ni,Hirani,Hiranu,1,EN,"['𒇽', '𒄭', '𒊏', '𒀀', '𒉌']",𒇽𒄭𒊏𒀀𒉌,{LU₂}hi-ra-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,26,4
10364,Q006329.27.1,Rabbi-ilu[]EN$Rabbi-ilu,{lu₂}rab-bi-i-lu,Rabbi-ilu,Rabbi-ilu,1,EN,"['𒇽', '𒊐', '𒁉', '𒄿', '𒇻']",𒇽𒊐𒁉𒄿𒇻,{LU₂}rab-bi-i-lu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,27,1
10365,Q006329.27.2,Naṣiru[]EN$Naṣiri,{lu₂}na-ṣi-ri,Naṣiri,Naṣiru,1,EN,"['𒇽', '𒈾', '𒍢', '𒊑']",𒇽𒈾𒍢𒊑,{LU₂}na-ṣi-ri,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,27,2
10366,Q006329.27.3,Gulusu[]EN$Gulusi,{lu₂}gu-lu-si,Gulusi,Gulusu,1,EN,"['𒇽', '𒄖', '𒇻', '𒋛']",𒇽𒄖𒇻𒋛,{LU₂}gu-lu-si,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,27,3
10367,Q006329.27.4,Nabatu[]EN$,{lu₂}na-ba-a-tu,Nabatu,Nabatu,1,EN,"['𒇽', '𒈾', '𒁀', '𒀀', '𒌅']",𒇽𒈾𒁀𒀀𒌅,{LU₂}na-ba-a-tu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q006329,27,4
