,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
8452,Q003418.5.1,biltu[tribute]N,[GUN,biltu,biltu,tribute,N,['𒄘𒌦'],𒄘𒌦,[GUN],['missing'],1.0,,,Q003418,5,1
8453,Q003418.5.2,maddattu[payment]N,ma-da-at-tu,maddattu,maddattu,payment,N,"['𒈠', '𒁕', '𒀜', '𒌅']",𒈠𒁕𒀜𒌅,[ma-da-at-tu],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003418,5,2
8454,Q003418.5.3,kânu[be(come permanent)//establish firmly]V$ukīnšunūti,u₂]-⸢kin⸣-šu-nu-ti,ukīnšunūti,kânu,establish firmly,V,"['𒌑', '𒆥', '𒋗', '𒉡', '𒋾']",𒌑𒆥𒋗𒉡𒋾,[u₂]-⸢kin⸣-šu-nu-ti,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,,,Q003418,5,3
8455,Q003418.5.4,itti[with]PRP,it-ti,itti,itti,with,PRP,"['𒀉', '𒋾']",𒀉𒋾,it-ti,"['complete', 'complete']",0.0,,,Q003418,5,4
8456,Q003418.5.5,nišī[people]N,UN.MEŠ,nišī,nišu,people,N,"['𒌦', '𒎌']",𒌦𒎌,UN.MEŠ,"['complete', 'complete']",0.0,,,Q003418,5,5
8457,Q003418.5.6,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,,Q003418,5,6
8458,Q003418.5.7,Aššur[Assyria]GN,aš-šur,Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,GN,,Q003418,5,7
8459,Q003418.5.8,amnušunūti[count]V +.+. .,am-nu-šu₂-nu-ti,amnušunūti,manû,count,V,"['𒄠', '𒉡', '𒋙', '𒉡', '𒋾']",𒄠𒉡𒋙𒉡𒋾,am-nu-šu₂-nu-ti,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,5,8
8460,Q003418.5.9,Patti-Enlil[Canal of Enlil]WN,{id₂}pa-at-ti-{⸢d⸣}[EN.LIL₂,Patti-Enlil,Patti-Enlil,Canal of Enlil,WN,"['𒀀𒇉', '𒉺', '𒀜', '𒋾', '𒀭', '𒂗', '𒆤']",𒀀𒇉𒉺𒀜𒋾𒀭𒂗𒆤,{ID₂}pa-at-ti-{⸢d⸣}[EN].[LIL₂],"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing', 'missing']",0.36,,,Q003418,5,9
8461,Q003418.5.10,ša[that]REL,ša],ša,ša,that,REL,['𒊭'],𒊭,[ša],['missing'],1.0,,,Q003418,5,10
8462,Q003418.5.11,ultu[from]PRP,⸢ul⸣-tu,ultu,ištu,from,PRP,"['𒌌', '𒌅']",𒌌𒌅,⸢ul⸣-tu,"['damaged', 'complete']",0.25,,,Q003418,5,11
8463,Q003418.5.12,ūmē[day]N,⸢UD⸣.MEŠ,ūmē,ūmu,day,N,"['𒌓', '𒎌']",𒌓𒎌,⸢UD⸣.MEŠ,"['damaged', 'complete']",0.25,,,Q003418,5,12
8464,Q003418.5.13,rūqu[distant]AJ$rūqūti,ru-qu-u₂-ti,rūqūti,rūqu,distant,AJ,"['𒊒', '𒄣', '𒌑', '𒋾']",𒊒𒄣𒌑𒋾,ru-qu-u₂-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,5,13
8465,Q003418.5.14,nadû[placed//abandoned]AJ$nadâtma,na-da-at-ma,nadâtma,nadû,abandoned,AJ,"['𒈾', '𒁕', '𒀜', '𒈠']",𒈾𒁕𒀜𒈠,na-da-at-ma,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,5,14
8466,Q003418.6.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003418,6,1
8467,Q003418.6.2,herû[dig]V$ahrema,⸢ah⸣-re-e-ma,ahrema,herû,dig,V,"['𒄴', '𒊑', '𒂊', '𒈠']",𒄴𒊑𒂊𒈠,⸢ah⸣-re-e-ma,"['damaged', 'complete', 'complete', 'complete']",0.12,,,Q003418,6,2
8468,Q003418.6.3,ina[with]PRP,i-na,ina,ina,with,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,,Q003418,6,3
8469,Q003418.6.4,qerbu[centre//interior]N$qerbeša,qer-be₂-e-ša₂,qerbeša,qerbu,interior,N,"['𒄫', '𒁉', '𒂊', '𒃻']",𒄫𒁉𒂊𒃻,qer-be₂-e-ša₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,6,4
8470,Q003418.6.5,ušahbiba[make gurgle]V,u₂-šah-bi-ba,ušahbiba,habābu,make gurgle,V,"['𒌑', '𒋚', '𒁉', '𒁀']",𒌑𒋚𒁉𒁀,u₂-šah-bi-ba,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,6,5
8471,Q003418.6.6,mê[water]N,A.MEŠ,mê,mû,water,N,"['𒀀', '𒎌']",𒀀𒎌,A.MEŠ,"['complete', 'complete']",0.0,,,Q003418,6,6
8472,Q003418.6.7,nuhšu[abundance]N$nuhše +.+. .,nu-uh-⸢še⸣,nuhše,nuhšu,abundance,N,"['𒉡', '𒄴', '𒊺']",𒉡𒄴𒊺,nu-uh-⸢še⸣,"['complete', 'complete', 'damaged']",0.17,,,Q003418,6,7
8473,Q003418.6.8,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003418,6,8
8474,Q003418.6.9,ultu[from]PRP,ul-tu],ultu,ištu,from,PRP,"['𒌌', '𒌅']",𒌌𒌅,[ul-tu],"['missing', 'missing']",1.0,,,Q003418,6,9
8475,Q003418.6.10,Dur-Kurigalzu[]SN$Dur-Galzi,{⸢uru⸣}BAD₃-gal-zi,Dur-Galzi,Dur-Kurigalzu,1,SN,"['𒌷', '𒂦', '𒃲', '𒍣']",𒌷𒂦𒃲𒍣,{⸢URU⸣}BAD₃-gal-zi,"['damaged', 'complete', 'complete', 'complete']",0.12,,,Q003418,6,10
8476,Q003418.6.11,Sippar[]SN$,{uru}si-par,Sippar,Sippar,1,SN,"['𒌷', '𒋛', '𒌓']",𒌷𒋛𒌓,{URU}si-par,"['complete', 'complete', 'complete']",0.0,,,Q003418,6,11
8477,Q003418.6.12,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,,Q003418,6,12
8478,Q003418.6.13,Šamaš[1]DN,{d}ša₂-maš,Šamaš,Šamaš,1,DN,"['𒀭', '𒃻', '𒈦']",𒀭𒃻𒈦,{d}ša₂-maš,"['complete', 'complete', 'complete']",0.0,DN,,Q003418,6,13
8479,Q003418.7.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003418,7,1
8480,Q003418.7.2,Nasikku[]EN$Nasikki,{lu₂]}⸢na⸣-sik-ki,Nasikki,Nasikku,1,EN,"['𒇽', '𒈾', '𒋝', '𒆠']",𒇽𒈾𒋝𒆠,{[LU₂]}⸢na⸣-sik-ki,"['missing', 'damaged', 'complete', 'complete']",0.38,,,Q003418,7,2
8481,Q003418.7.3,Naqiru[]EN$Naqri,{lu₂}na-aq-ri,Naqri,Naqiru,1,EN,"['𒇽', '𒈾', '𒀝', '𒊑']",𒇽𒈾𒀝𒊑,{LU₂}na-aq-ri,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,7,3
8482,Q003418.7.4,Tane[]EN$,{lu₂}ta-ne₂-e,Tane,Tane,1,EN,"['𒇽', '𒋫', '𒉌', '𒂊']",𒇽𒋫𒉌𒂊,{LU₂}ta-ne₂-e,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,7,4
8483,Q003418.7.5,Kalaʾin[]SN$,{uru}ka-la-in,Kalaʾin,Kalaʾin,1,SN,"['𒌷', '𒅗', '𒆷', '𒅔']",𒌷𒅗𒆷𒅔,{URU}ka-la-in,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,7,5
8484,Q003418.7.6,Šumandar[1]WN,{id₂}šu-ma-an-da-⸢ar⸣,Šumandar,Sumandar,1,WN,"['𒀀𒇉', '𒋗', '𒈠', '𒀭', '𒁕', '𒅈']",𒀀𒇉𒋗𒈠𒀭𒁕𒅈,{ID₂}šu-ma-an-da-⸢ar⸣,"['complete', 'complete', 'complete', 'complete', 'complete', 'damaged']",0.08,,,Q003418,7,6
8485,Q003418.7.7,Paṣitu[]SN$,{[uru}pa]-⸢ṣi⸣-tu₂,Paṣitu,Paṣitu,1,SN,"['𒌷', '𒉺', '𒍢', '𒌓']",𒌷𒉺𒍢𒌓,{[URU]}[pa]-⸢ṣi⸣-tu₂,"['missing', 'missing', 'damaged', 'complete']",0.62,,,Q003418,7,7
8486,Q003418.7.8,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,Q003418,7,8
8487,Q003418.7.9,Dunanu[]EN$Dunani,{lu₂}du-na-ni,Dunani,Dunanu,1,EN,"['𒇽', '𒁺', '𒈾', '𒉌']",𒇽𒁺𒈾𒉌,{LU₂}du-na-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,7,9
8488,Q003418.7.10,Qirbutu[1]GN,{kur}qi-ir-bu-tu,Qirbutu,Qirbit,1,GN,"['𒆳', '𒆥', '𒅕', '𒁍', '𒌅']",𒆳𒆥𒅕𒁍𒌅,{KUR}qi-ir-bu-tu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,GN,,Q003418,7,10
8489,Q003418.8.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003418,8,1
8490,Q003418.8.2,Adile[1]EN,{lu₂}a-di]-le-e,Adile,Adile,1,EN,"['𒇽', '𒀀', '𒁲', '𒇷', '𒂊']",𒇽𒀀𒁲𒇷𒂊,{[LU₂]}[a-di]-le-e,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,,,Q003418,8,2
8491,Q003418.8.3,Budu[]GN'GN$Budu,{kur}bu-u₂-du,Budu,Budu,1,GN,"['𒆳', '𒁍', '𒌑', '𒁺']",𒆳𒁍𒌑𒁺,{KUR}bu-u₂-du,"['complete', 'complete', 'complete', 'complete']",0.0,GN,,Q003418,8,3
8492,Q003418.8.4,Pahhaz[]SN$,{⸢uru⸣}pa-ah-ha-az,Pahhaz,Pahhaz,1,SN,"['𒌷', '𒉺', '𒄴', '𒄩', '𒊍']",𒌷𒉺𒄴𒄩𒊍,{⸢URU⸣}pa-ah-ha-az,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,,,Q003418,8,4
8493,Q003418.8.5,Qin-Nippur[]GN$,{kur}qi-in-NIBRU,Qin-Nippur,Qin-Nippur,1,GN,"['𒆳', '𒆥', '𒅔', '𒂗𒆤']",𒆳𒆥𒅔𒂗𒆤,{KUR}qi-in-NIBRU,"['complete', 'complete', 'complete', 'complete']",0.0,GN,,Q003418,8,5
8494,Q003418.8.6,ālāni[city]N,URU.MEŠ,ālāni,ālu,city,N,"['𒌷', '𒎌']",𒌷𒎌,URU.MEŠ,"['complete', 'complete']",0.0,,,Q003418,8,6
8495,Q003418.8.7,ša[of]DET,[ša₂,ša,ša,of,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,,,Q003418,8,7
8496,Q003418.8.8,Karduniaš[Babylonia]GN$,{kur}kar]-du-ni-aš₂,Karduniaš,Karduniaš,Babylonia,GN,"['𒆳', '𒋼𒀀', '𒁺', '𒉌', '𒀾']",𒆳𒋼𒀀𒁺𒉌𒀾,{[KUR]}[kar]-du-ni-aš₂,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,GN,,Q003418,8,8
8497,Q003418.8.9,adi[to]PRP,a-di,adi,adi,to,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,,Q003418,8,9
8498,Q003418.8.10,libbi[interior]N,lib₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,,,Q003418,8,10
8499,Q003418.8.11,Uqnu[]WN$Uqne,{id₂}uq-ne₂-e,Uqne,Uqnu,1,WN,"['𒀀𒇉', '𒊌', '𒉌', '𒂊']",𒀀𒇉𒊌𒉌𒂊,{ID₂}uq-ne₂-e,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,8,11
8500,Q003418.9.1,ša[that]REL,[ša₂,ša,ša,that,REL,['𒃻'],𒃻,[ša₂],['missing'],1.0,,,Q003418,9,1
8501,Q003418.9.2,ahu[arm//shore]N$ah,a-ah,ah,ahu,shore,N,"['𒀀', '𒄴']",𒀀𒄴,[a-ah],"['missing', 'missing']",1.0,,,Q003418,9,2
8502,Q003418.9.3,tâmtim[sea]N,tam-tim,tâmtim,tiāmtu,sea,N,"['𒌓', '𒁴']",𒌓𒁴,[tam-tim],"['missing', 'missing']",1.0,,,Q003418,9,3
8503,Q003418.9.4,šaplû[lower]AJ$šaplīte,šap]-⸢li⸣-te,šaplīte,šaplû,lower,AJ,"['𒉺𒅁', '𒇷', '𒋼']",𒉺𒅁𒇷𒋼,[šap]-⸢li⸣-te,"['missing', 'damaged', 'complete']",0.5,,,Q003418,9,4
8504,Q003418.9.5,bêlu[rule]V$abēl +.+. .,a-bel₂,abēl,bêlu,rule (over),V,"['𒀀', '𒉋']",𒀀𒉋,a-bel₂,"['complete', 'complete']",0.0,,,Q003418,9,5
8505,Q003418.9.6,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,Q003418,9,6
8506,Q003418.9.7,miṣir[border]N,mi-[ṣir],miṣir,miṣru,border,N,"['𒈪', '𒈲']",𒈪𒈲,mi-[ṣir],"['complete', 'missing']",0.5,,,Q003418,9,7
8507,Q003418.9.8,māt[land]N,⸢KUR⸣,māt,mātu,land,N,['𒆳'],𒆳,⸢KUR⸣,['damaged'],0.5,,,Q003418,9,8
8508,Q003418.9.9,Aššur[Assyria]GN,aš-šur,Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,GN,,Q003418,9,9
8509,Q003418.9.10,uterra[return]V,GUR-ra,uterra,târu,return,V,"['𒄥', '𒊏']",𒄥𒊏,GUR-ra,"['complete', 'complete']",0.0,,,Q003418,9,10
8510,Q003418.9.11,šūt[who(m)]DET$,{lu₂}šu-ut,šūt,šūt,who(m),DET,"['𒇽', '𒋗', '𒌓']",𒇽𒋗𒌓,{LU₂}šu-ut,"['complete', 'complete', 'complete']",0.0,,,Q003418,9,11
8511,Q003418.9.12,rēšu[head]N$rēšiya,SAG-ia,rēšiya,rēšu,head,N,"['𒊕', '𒅀']",𒊕𒅀,SAG-ia,"['complete', 'complete']",0.0,,,Q003418,9,12
8512,Q003418.9.13,bēlu[owner]N$bēl&pīhātu[post//province]N'N$pīhāti,{⸢lu₂⸣}[EN.NAM,bēl,bēlu,owner,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{⸢LU₂⸣}[EN].[NAM],"['damaged', 'missing', 'missing']",0.83,,,Q003418,9,13
8513,Q003418.9.13,bēlu[owner]N$bēl&pīhātu[post//province]N'N$pīhāti,{⸢lu₂⸣}[EN.NAM,pīhāti,pīhātu,province,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{⸢LU₂⸣}[EN].[NAM],"['damaged', 'missing', 'missing']",0.83,,,Q003418,9,13
8514,Q003418.9.14,elišunu[over]PRP,UGU-šu₂-nu],elišunu,eli,over,PRP,"['𒌋𒅗', '𒋙', '𒉡']",𒌋𒅗𒋙𒉡,[UGU-šu₂-nu],"['missing', 'missing', 'missing']",1.0,,,Q003418,9,14
8515,Q003418.9.15,aškun[place]V,⸢aš₂⸣-kun,aškun,šakānu,place,V,"['𒀾', '𒆲']",𒀾𒆲,⸢aš₂⸣-kun,"['damaged', 'complete']",0.25,,,Q003418,9,15
8516,Q003418.9.16,ultu[from]PRP,TA,ultu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,Q003418,9,16
8517,Q003418.9.17,libbi[interior]N,lib₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,,,Q003418,9,17
8518,Q003418.9.18,immerī[sheep]N,UDU.NITA₂.MEŠ,immerī,immeru,sheep,N,"['𒇻', '𒀴', '𒎌']",𒇻𒀴𒎌,UDU.NITA₂.MEŠ,"['complete', 'complete', 'complete']",0.0,,,Q003418,9,18
8519,Q003418.9.19,ṣibtu[interest]N$ṣibtīšunu,MAŠ₂.MEŠ-šu₂-nu,ṣibtīšunu,ṣibtu,interest,N,"['𒈧', '𒎌', '𒋙', '𒉡']",𒈧𒎌𒋙𒉡,MAŠ₂.MEŠ-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003418,9,19
8520,Q003418.10.1,ša[that]REL,[ša,ša,ša,that,REL,['𒊭'],𒊭,[ša],['missing'],1.0,,,Q003418,10,1
